Packet ID,Modal Type,Hop Latency (us),e2e Delay (us),Queue Occupancy (kb),IAT (ns),Hop Jitter (ns),e2e Jitter (ns),Is Anomaly
0,ID,1.135019249349682,4.945921029318668,115.6615303446248,403.16521631365845,27.031984174024625,54.06396834804925,0
1,FlexIP,2.0388801296469823,8.966292236720022,204.95775861433123,394.8501652334655,44.1077467306499,88.2154934612998,0
2,IPv4,2.052482173891633,8.723923384100308,222.03198920231245,405.41258324417885,137.6233769447471,275.2467538894942,0
3,NDN,4.153929949775065,17.497046726634597,232.33394142341191,399.04644639389664,44.18677826623539,88.37355653247079,0
4,FlexIP,2.3006914875755586,9.953221928541334,130.87018753779452,399.8984344120683,113.87062674619801,227.74125349239603,0
5,FlexIP,2.531963953344398,10.755653607824058,107.91284294119399,396.3997700610433,74.50664291320915,149.0132858264183,0
6,GEO,2.6926927632992674,11.420803109677552,304.53128187803543,409.84633919871777,50.99418857523849,101.98837715047698,0
7,NDN,3.3691625082223147,14.54203474057947,215.93092434388205,398.3763316693859,32.41509587749169,64.83019175498337,0
8,ID,1.4204564035248894,6.013364990161766,206.94553988584732,407.92832283229814,33.34687334506586,66.69374669013172,0
9,GEO,2.5208947377416133,10.844332581785947,316.83924214133293,404.0501666137309,107.25788594752068,214.51577189504135,0
10,FlexIP,2.572941224864334,10.925287501256438,140.74356054345964,396.5215661135134,61.82355936269215,123.6471187253843,0
11,MF,0.9926400299182342,4.24183078122191,116.71155663759855,388.84898977982385,36.27404863092126,72.54809726184251,0
12,IPv4,1.795040847806091,7.67606118308544,271.6215386629981,391.1483972860919,100.75238926941721,201.50477853883442,0
13,GEO,2.6310839449520147,11.421612472498433,327.8843428156856,390.6427335264627,144.7943633406865,289.588726681373,0
14,IPv4,2.046680997652268,8.743379364188424,287.730747788866,400.26746804923147,106.32658720426494,212.65317440852988,0
15,NDN,3.279660040784422,14.114314118693768,269.21299607834237,391.660709894258,198.41648726846972,396.83297453693945,0
16,NDN,4.147319693390183,17.785845976390043,334.68156353835616,404.9312440608445,170.4379891624758,340.8759783249516,0
17,NDN,3.4264740629060504,14.674358158958098,275.0542381059057,398.59682203084384,39.77346588058906,79.54693176117812,0
18,IPv4,1.8975349778462116,8.022631635198012,244.44276553446704,399.79562224149834,141.79059652515937,283.58119305031875,0
19,FlexIP,2.0111910905904327,8.724897029657916,164.1401827928189,406.0148269131016,59.317372376848795,118.63474475369759,0
20,MF,0.7921530457354053,3.3932529747036266,180.54091299932554,400.85028488947785,45.01641218641129,90.03282437282257,0
21,IPv4,1.5007969992705323,6.479528064204627,135.81815993157738,404.13247699611776,62.46438687429189,124.92877374858378,0
22,GEO,3.0133932505874004,12.781289400047921,333.2155901474112,390.2779013676782,180.16047801487605,360.3209560297521,0
23,ID,1.0105521942940603,4.459428446662146,104.43159512126365,396.50935104489645,93.41033414422344,186.82066828844688,0
24,ID,1.4530500068528676,6.246935437783635,254.19645876663225,411.67855710390364,107.36905997912925,214.7381199582585,0
25,GEO,2.80488803913553,11.981403993402715,223.26222991649675,396.2897425053393,119.66006561356437,239.32013122712874,0
26,FlexIP,2.0267555951663225,8.789292462749263,213.0179817508818,410.63859592269506,170.30282631300022,340.60565262600045,0
27,NDN,3.186130393418596,13.820795253220268,193.5335741170034,404.8558949140365,122.89280491472454,245.78560982944907,0
28,IPv4,1.9493361985502449,8.326880279775137,160.00458660582973,407.0702212592726,150.26795202923748,300.53590405847496,0
29,FlexIP,2.364216551385072,10.05492924934091,200.2387437908775,408.026745425479,158.05298336175372,316.10596672350744,0
30,GEO,3.087314085833259,13.01739642093431,283.57624719351895,409.1241466892481,181.8179780153318,363.6359560306636,0
31,ID,1.1452433247581708,4.955543014390704,90.8581022372925,407.52354238097206,36.025278693803585,72.05055738760717,0
32,MF,0.7354745521395982,3.1854843579031833,199.49862558502852,392.886432721716,59.14195142396486,118.28390284792972,0
33,NDN,2.901603391275856,12.697426689330289,384.1690069815024,389.57697838758037,188.2656066030135,376.531213206027,0
34,FlexIP,2.028345515256571,8.744618307360101,264.73758960782664,407.4835061540461,120.14485015009802,240.28970030019605,0
35,IPv4,1.7193908587941007,7.418356349662222,82.75060221207448,401.75420273863335,40.54626266491276,81.09252532982552,0
36,NDN,3.5048285919041184,14.910395374099165,312.2977290528689,401.8882547865175,276.74963150144674,553.4992630028935,0
37,FlexIP,2.1480751419297577,9.367379470953868,156.85060165271202,395.88406820864617,113.8165586727051,227.6331173454102,0
38,MF,0.7220727715793553,3.1161215994595297,194.54854119077348,407.1119727862696,45.22965778505797,90.45931557011593,0
39,ID,1.1579818017040777,5.042212110840176,132.40361470667523,389.8516414808651,49.132314329156685,98.26462865831337,0
40,ID,1.3649937480626033,5.795768872745252,99.84047291667291,406.1913711062055,104.95103720860315,209.9020744172063,0
41,ID,1.3559198258758547,5.849018925868324,250.3918307210374,396.05550754595646,27.81743597365261,55.63487194730522,0
42,FlexIP,2.2776537993222434,9.8751097704884,109.86086519104124,409.8161262477217,36.701521610094204,73.40304322018841,0
43,GEO,2.9267037245282896,12.410597032160691,106.83736593341588,411.59325358007425,172.93515476909687,345.87030953819374,0
