Packet ID,Modal Type,Hop Latency (us),e2e Delay (us),Queue Occupancy (kb),IAT (ns),Hop Jitter (ns),e2e Jitter (ns),Is Anomaly
11,MF,0.9926400299182342,4.24183078122191,116.71155663759855,388.84898977982385,36.27404863092126,72.54809726184251,0
20,MF,0.7921530457354053,3.3932529747036266,180.54091299932554,400.85028488947785,45.01641218641129,90.03282437282257,0
32,MF,0.7354745521395982,3.1854843579031833,199.49862558502852,392.886432721716,59.14195142396486,118.28390284792972,0
38,MF,0.7220727715793553,3.1161215994595297,194.54854119077348,407.1119727862696,45.22965778505797,90.45931557011593,0
45,MF,0.7724344428452523,3.401026251352709,203.65695689018554,402.20629173408815,76.53155517779315,153.0631103555863,0
47,MF,0.9197563548912597,3.901183098783087,98.62097155852368,408.6551959789084,54.84409872036092,109.68819744072184,0
49,MF,0.7932746164403404,3.4599203902956392,142.69021433671944,403.6776499943328,40.6988907964702,81.3977815929404,0
51,MF,0.907734316278404,3.87022935866644,87.29925718069029,391.4743109639675,53.83297108669708,107.66594217339416,0
53,MF,0.837215522186818,3.6492541210326674,138.03615409873404,406.187331404428,25.131602674732733,50.263205349465466,0
54,MF,0.9098784084554395,3.941086928527705,186.22743756001813,408.22811832680657,10.526362806386935,21.05272561277387,0
60,MF,0.951014026182794,4.0377704447405405,216.5790786037054,408.56491805424434,60.56458295885549,121.12916591771098,0
61,MF,0.9258633907072158,4.003787810845308,88.05128887032105,400.4762800260207,79.14818431614546,158.29636863229092,0
62,MF,0.9951877251830131,4.283432279196301,82.1820046127936,404.34416337946845,27.262908820898954,54.52581764179791,0
64,MF,1.9219272343032057,8.260652585863108,418.70396483881586,119.7154761360652,11.708319733860224,23.416639467720447,1
66,MF,3.2843666098781807,14.410850363977003,794.8718017914335,72.73558723205247,87.73627590985575,175.4725518197115,1
68,MF,5.842504847533592,24.77671913627301,1860.5701021860705,75.06211135257954,73.31242859835238,146.62485719670477,1
69,MF,4.899706097918685,21.352884107066842,2060.1927695467098,75.39862088105694,93.52560845356722,187.05121690713443,1
75,MF,6.707425910202628,28.936029059961662,2663.965877572436,87.60204719882829,107.67543170483584,215.3508634096717,1
78,MF,7.668569482445654,33.40366585902423,2791.4700614741832,85.84171199592339,105.4503580809817,210.9007161619634,1
82,MF,7.90279145206983,34.433238979300846,2629.4227258821998,86.14756985729804,124.63540138914647,249.27080277829293,1
94,MF,0.9687980110108938,4.144256638263701,147.70519305587436,396.4749750428197,39.41981965447632,78.83963930895264,0
100,MF,0.8433314437915774,3.6355797415174327,197.6669749005261,397.4986561710069,37.28672755303733,74.57345510607466,0
108,MF,1.037119226295204,4.455155961423092,134.64284738938355,398.85449465000266,18.624638034248093,37.24927606849619,0
130,MF,0.9927112129468403,4.222307851646791,121.19887940410729,391.5971346036599,34.25992703258286,68.51985406516572,0
131,MF,0.7837630887091473,3.3552461353560346,82.6012771250647,388.33984352094103,23.531369822736874,47.06273964547375,0
140,MF,0.7651044574976837,3.2869741873670417,100.64737106501997,402.09243790118023,15.123620550700823,30.247241101401645,0
141,MF,0.791848439869316,3.4768365712689815,219.18290059264615,408.6614966305091,17.42140144723092,34.84280289446184,0
153,MF,0.870262659890927,3.7169279623929086,86.40261743180339,393.1492056649615,42.86768868594678,85.73537737189356,0
157,MF,0.8425033473780774,3.6727942231112523,248.7780274923392,411.3299435076123,51.09864166298849,102.19728332597698,0
176,MF,0.7488264541153915,3.222311691041337,136.72364161398332,408.23654118903903,70.98723414969417,141.97446829938835,0
187,MF,0.7771588767688338,3.3698395267959893,249.87322249969873,390.21166221354406,51.5787934575342,103.1575869150684,0
191,MF,0.9423277733452415,4.014529207481312,130.61393810606768,391.51532041712545,10.495323420963826,20.990646841927653,0
194,MF,0.7747912878573572,3.3869113911341318,141.55833110600508,389.95555648344,38.46311242847675,76.9262248569535,0
211,MF,0.7480016820070599,3.303357904206815,196.89975761605817,400.4341706220032,33.1734313491308,66.3468626982616,0
