Packet ID,Modal Type,Hop Latency (ms),e2e Delay (ms),Queue Occupancy,IAT (us),Hop Jitter (us),e2e Jitter (us),Is Anomaly
0,ID,0.5396421124051315,2.330962640783067,3.0160027053835545,102.63727332296078,8.817244359963928,17.634488719927855,0
1,IPv4,0.9476868382860312,4.0132706766756465,3.956454389365076,97.09433491165302,58.66808486461317,117.33616972922634,0
2,ID,0.7278616460101335,3.08293674611913,3.5669244898834123,97.38858607261693,40.90134579052355,81.8026915810471,0
3,FlexIP,1.0146047893627843,4.355910671725189,3.827357105955387,102.64247855465207,43.896818784007195,87.79363756801439,0
4,GEO,1.420009196416194,6.117549251283897,0.27230129480735404,97.07479660427117,13.155494119998497,26.310988239996995,0
5,NDN,1.6340233094462466,7.131614917982772,5.044936853743768,97.01468151338591,62.22968981009822,124.45937962019644,0
6,GEO,1.182665027776684,5.1429935539352725,4.491117534262887,101.68652348222436,106.56547654622494,213.1309530924499,0
7,GEO,1.3089786864080193,5.6188072437671135,0.9324335635570631,98.99407237325777,99.22982794884113,198.45965589768227,0
8,MF,0.5188281500821575,2.2027585423155704,1.2873680501754317,101.50917246277756,39.5580803116613,79.1161606233226,0
9,GEO,1.5054408071287892,6.384425877227622,1.2513157717327494,98.07122228030416,33.04301975392719,66.08603950785438,0
10,MF,0.46330776108319416,1.9912804432718014,2.0416461729714026,102.78483460099478,8.257303164494665,16.51460632898933,0
11,ID,0.616451028495921,2.6423493888236576,3.5141224497501753,101.62762385399608,16.005702928174045,32.01140585634809,0
12,ID,0.626904142563016,2.667174572334666,2.811648537532217,98.77268462054217,33.26576430808815,66.5315286161763,0
13,MF,0.3841760638240348,1.6497370514960954,0.39889438249171527,99.43829497252166,27.317339844545586,54.63467968909117,0
14,NDN,1.6682439285043613,7.289035839939838,4.196469965864597,101.98717967332315,124.87248547642747,249.74497095285494,0
15,ID,0.5116797417894554,2.2001538504323523,3.2546456548812306,98.21091997345903,51.557570647905834,103.11514129581167,0
16,IPv4,0.9251320455659007,3.970359744567339,0.3674745413919833,99.70792685992207,13.891702843421047,27.783405686842094,0
17,ID,0.6896462718721093,2.9449741814552004,1.080515173403615,101.59183139417567,17.89590729033132,35.79181458066264,0
18,NDN,1.5238664376741715,6.681028148066426,0.2419595672843868,101.26954775320401,42.89807138425509,85.79614276851018,0
19,ID,0.6787747816248846,2.9150355088959468,3.2930527960912035,101.3276804803708,35.64413656610166,71.28827313220332,0
20,GEO,1.4827410438227207,6.272779726672758,3.958526122048784,99.02953621343269,39.025509348225626,78.05101869645125,0
21,GEO,1.4903092019587088,6.344616815760859,0.033614015973572026,102.4885683677461,85.90884393126818,171.81768786253636,0
22,ID,0.5192810483330286,2.255654434206049,2.1136700511665723,102.39700912508944,49.75875456101666,99.51750912203332,0
23,IPv4,0.7521154545469989,3.266148459615307,2.7266275238936237,98.38998841031146,43.52536225066908,87.05072450133817,0
24,MF,0.471913193248758,2.0133842351673525,1.8401847761532375,98.69515673437752,20.407508576598868,40.815017153197736,0
25,MF,0.41439355851800674,1.8100752381323777,2.954388428565037,101.70370237641704,24.23267038794701,48.46534077589402,0
26,MF,0.437271953239079,1.8633456994576976,1.329314826666858,97.48815969607439,13.70133620216989,27.40267240433978,0
27,GEO,1.4592998172006215,6.219049686146898,5.57318786625903,102.76268263315562,101.43853567428135,202.8770713485627,1
28,GEO,2.6280657684738946,11.178514073913018,12.822011107316667,41.460887889353145,96.007254934875,192.01450986975,1
29,GEO,3.023591536466581,13.167068213612236,18.712984395144105,26.56749334349891,48.216572194630174,96.43314438926035,1
30,FlexIP,3.216832088667473,13.99929629496408,20.61066394243914,20.857417214760645,91.71752337131714,183.43504674263428,1
31,MF,1.637021492853242,7.150570484830976,22.915197365520896,18.649212027654297,17.023541616453514,34.04708323290703,1
32,NDN,9.616721720078754,41.19467340816481,31.569133814456343,19.998726286893593,38.936605822874284,77.87321164574857,1
33,IPv4,3.8604244074272343,16.786633010081218,18.92157258357648,19.774569022378593,88.68451239866397,177.36902479732794,1
34,GEO,6.668944365776879,29.07144720708898,38.87843705462458,20.626359158141497,47.48739570389032,94.97479140778064,1
35,MF,2.453009993139456,10.512149295072554,28.55819547863425,18.13985222800294,46.344080304744814,92.68816060948963,1
36,ID,3.310807335294034,14.302084206908466,20.04512526638868,20.971098908915913,37.30275566932247,74.60551133864494,1
