Packet ID,Modal Type,Hop Latency (us),e2e Delay (us),Queue Occupancy (kb),IAT (ns),Hop Jitter (ns),e2e Jitter (ns),Is Anomaly
6,ID,1.3337017882419762,5.717149490824262,219.67098668308148,397.485246715756,53.54406174313278,107.08812348626556,0
10,ID,1.1184878603558108,4.805233852691956,234.76753557495644,390.94922917308384,56.54949047699366,113.09898095398732,0
11,ID,1.2040876314124307,5.24801046267933,85.1271317859252,397.9983144389379,15.29175034872319,30.58350069744638,0
19,ID,1.1912681494872825,5.110481543645437,82.45068003821369,408.4971562203318,29.1191214255157,58.2382428510314,0
21,ID,1.1306599604484073,4.830605394462285,167.14613704018143,407.0744954552241,67.00450011375469,134.00900022750938,0
22,ID,1.4224073751163409,6.0548800158428335,98.48756776284664,395.7121050689383,43.327338279254306,86.65467655850861,0
30,ID,1.266475061666541,5.48864040140197,270.7676405335039,390.7676374849606,19.864391020865575,39.72878204173115,0
39,ID,1.112507761502435,4.786550719043637,230.70005206839505,407.6376150555204,82.60805398726377,165.21610797452755,0
43,ID,1.2109003261051936,5.267080148946551,75.01612639893229,408.7807276427518,78.92595006513261,157.85190013026522,0
52,ID,1.137789982151597,4.922356548594102,133.56695191822294,396.5975096385145,57.01965202454155,114.0393040490831,0
54,ID,1.316909329292259,5.615406540189159,83.82255790610739,405.590353714016,31.81437861779201,63.62875723558402,0
66,ID,1.4543814751206008,6.15201782478865,196.3756563232785,392.3894264936912,63.91387779521739,127.82775559043478,0
78,ID,1.1769767427060147,5.015568100301661,182.0713050963976,396.9348322119759,77.6810481312174,155.3620962624348,0
79,ID,1.305344252656656,5.6152631554053265,222.85233307625137,395.7835757162973,86.69891766740007,173.39783533480013,0
80,ID,1.2228957365295725,5.219754833379168,228.45785444250075,391.7311297574264,20.263840987743656,40.52768197548731,0
83,ID,1.2798970060801664,5.451944609299065,175.4626816432045,405.52746572208906,81.66484661657132,163.32969323314265,0
84,ID,1.267915698498612,5.436457103652042,152.31613875627082,393.1295227036609,66.83861222063014,133.67722444126028,0
86,ID,1.3620426430739325,5.881180381199193,152.50301711445294,399.08249022027644,80.77649978742551,161.55299957485101,0
96,ID,1.272341655142978,5.455481392237371,96.73787196794949,399.12845001253635,48.79749056013527,97.59498112027055,0
98,ID,1.36251398230407,5.860064857987521,183.79898857566846,399.83490286051244,18.323598572712342,36.647197145424684,0
99,ID,1.4559079957934078,6.218442071523472,107.07341682014213,395.6045934967664,44.03440592683144,88.06881185366288,0
104,ID,1.3956788252238626,5.91416503944654,226.01070032609942,400.6306766676079,68.82423553943897,137.64847107887795,0
107,ID,1.2678319467342305,5.408859305403226,173.335053108194,396.131433392086,49.204153352308225,98.40830670461645,0
110,ID,1.4021850036221073,5.961974206887912,147.27560990601484,390.5514186338811,33.92977951052417,67.85955902104834,0
119,ID,1.166351341941714,5.065817562410348,199.8209821839209,411.0932464692028,79.66826947776205,159.3365389555241,0
122,ID,1.2945407833413447,5.611510530279812,171.31419015601017,397.17766668031356,26.762916178595532,53.525832357191064,0
