Packet ID,Modal Type,Hop Latency (ms),e2e Delay (ms),Queue Occupancy,IAT (us),Hop Jitter (us),e2e Jitter (us),Is Anomaly
0,ID,0.6156460283184494,2.664409700955045,0.5313465004746655,102.74777449632167,6.009078035627998,12.018156071255996,0
1,ID,0.6863267264006675,2.924118632100619,1.7076447765784342,101.0052161936336,52.55989856624624,105.11979713249248,0
8,ID,0.539877332713917,2.3224181419688597,0.6471001622129839,98.7649148209214,42.463108579875296,84.92621715975059,0
17,ID,0.7152851322163091,3.0518984247742327,0.2019174533722665,100.02389043251047,46.21005737213186,92.42011474426371,0
18,ID,0.7029989173515516,3.0038985199347374,1.2460826551043829,97.23145141201759,51.207512152336086,102.41502430467217,0
21,ID,0.5475995160104956,2.3928938715320127,2.7831130926084304,99.7025875492081,54.60503133646048,109.21006267292096,0
33,ID,0.516111835074629,2.269371282304112,1.1049061998414027,101.85595270908713,29.10999781876204,58.21999563752408,0
36,ID,0.5213311210296733,2.243960701564574,2.8201799900598816,100.93950498621325,8.61453094686082,17.22906189372164,0
37,ID,0.6548107603181814,2.8330587734610866,2.832830056948848,101.10675111821278,46.68057694297882,93.36115388595763,0
39,ID,0.7118727267012678,3.004716375304938,3.095962722053384,100.25768166110913,28.974059399211157,57.948118798422314,0
41,ID,0.5846622360759927,2.5073649217514515,0.2511922607377583,102.9432523421185,32.899694677982446,65.79938935596489,0
45,ID,0.523850861961433,2.272119997383139,1.4129955142435993,99.03212598777996,11.45187015049968,22.90374030099936,0
46,ID,0.6753378659024472,2.8889357015187547,3.5718827972530525,99.12027435925258,29.167356500797943,58.33471300159589,0
49,ID,0.5635588467205026,2.462202280315556,3.63626294732632,100.35443430340311,23.061269317383363,46.12253863476673,0
64,ID,0.6779496213232318,2.925005907287915,2.1493782351017066,98.5938817493122,51.389149630420434,102.77829926084087,0
67,ID,0.669492777391538,2.853796359642897,2.2916401120882512,98.57808373593852,26.866830177776976,53.73366035555395,0
72,ID,0.652492405062556,2.7656066877431953,2.6478234710140627,101.49393215946499,16.654041510773908,33.308083021547816,0
75,ID,0.6487746302172177,2.7650004251571,2.48042105850726,99.89094451724165,47.59407316805126,95.18814633610252,0
95,ID,0.5493196798733923,2.397795065148211,0.0416385563136005,101.358106343289,39.96995387461538,79.93990774923076,0
96,ID,0.5739944052283306,2.513647148059225,0.8678222002769804,98.83201218600884,28.425722927537212,56.851445855074424,0
98,ID,0.5714412478158766,2.448461710419805,2.145097366488716,99.2986255229659,55.717695075434854,111.43539015086971,0
107,ID,0.6916998166977568,2.977506198202382,1.1893693926895035,98.01660496551939,34.455257384109025,68.91051476821805,0
118,ID,0.6436161413965139,2.767741474018248,0.7796738870865393,101.90288615310014,39.124622614031466,78.24924522806293,0
121,ID,0.645719350661994,2.739925040736453,0.7842186929010856,101.81086395902132,6.104044548194628,12.208089096389257,0
127,ID,0.5080459604767482,2.1834011073861515,2.762593421171638,101.10819677508836,27.138814075287165,54.27762815057433,0
158,ID,0.5995363443788309,2.5741075059955936,3.530017016659655,102.25017220231815,22.78153292764695,45.5630658552939,0
170,ID,0.6881137526453561,2.915300346015447,1.8454855737932916,102.56809233423185,26.348572072880895,52.69714414576179,0
171,ID,0.6115107111551253,2.6537375128207867,2.611722347150752,102.88164677281502,47.56107176384484,95.12214352768969,0
182,ID,0.6686584487581673,2.83876387453275,1.1317916604745517,102.48824441586437,54.993724770451,109.987449540902,0
189,ID,0.7085973675367047,3.0147738354913507,0.9710733362569122,99.36756221809343,26.919984163481537,53.839968326963074,0
191,ID,0.5967702084892514,2.554069859849379,1.841115490487715,97.82731983330845,20.52711839290239,41.05423678580478,0
206,ID,0.5514580250184803,2.4019309553767605,3.6159429371087906,100.5913935886547,54.9550850692757,109.9101701385514,0
209,ID,0.6100522165581911,2.6266439635004097,1.9493435908219736,101.93480316221044,7.202798975190583,14.405597950381166,0
232,ID,0.5285474863260956,2.305975430520672,1.843277655173431,99.00401784532771,17.374265419774485,34.74853083954897,0
245,ID,0.6190278204501438,2.670548726648458,3.4579746073260043,97.65933800721072,35.01635090717295,70.0327018143459,0
248,ID,0.6946997096312063,2.9307862148895607,0.17267167975483252,99.6475031950529,26.581503982317283,53.163007964634566,0
249,ID,0.5248343038458674,2.282928392838506,2.842363389418815,100.00961224450448,53.750600309825835,107.50120061965167,0
250,ID,0.567546519348662,2.441229181120973,3.417801140487017,97.0349570854779,31.861956249746548,63.723912499493096,0
251,ID,0.5809305368122297,2.5373381069400835,0.25638697309697933,102.29731718333494,14.46509162542598,28.93018325085196,0
252,ID,0.5220010677362384,2.28774585990092,1.9324988572117985,99.90334028997519,7.893764475258307,15.787528950516615,0
256,ID,0.5998466107925062,2.5792259656209655,1.2431192840450813,99.52851743209261,41.72284630147526,83.44569260295052,0
270,ID,0.5326459394839739,2.2882642885813094,3.2223806856036834,97.37580432280663,40.116486157114345,80.23297231422869,0
273,ID,0.6715234381947709,2.8480552267114265,0.7009513017576057,102.04550517291169,5.912405659077459,11.824811318154918,0
274,ID,0.5556145318861463,2.4370564001260937,0.9593538499135519,100.7204846277608,12.581540241181223,25.163080482362446,0
281,ID,0.6487215224731581,2.7495160243835666,2.0706162857292485,101.97792182950795,32.612225408695735,65.22445081739147,0
289,ID,0.6016910262272752,2.584015196414877,2.4405596562792105,101.26359718457019,24.224020741342002,48.448041482684005,0
290,ID,0.5889032382561283,2.570038833378081,2.7415017546824543,100.44215421174832,24.47443552655653,48.94887105311306,0
296,ID,0.6585850054837967,2.8327361201074726,1.21312427155662,101.61913667555926,36.966805270304526,73.93361054060905,0
298,ID,0.7230753184242183,3.077141656075091,0.4559059113999319,98.45871735315508,35.15374046038516,70.30748092077032,0
312,ID,0.5342623700063431,2.3054540706835,2.06599051125072,98.27115797128002,38.62769246610583,77.25538493221165,0
313,ID,0.6567771032752695,2.7925086817015243,1.7538638014563317,102.44974474714199,55.938901775557596,111.87780355111519,0
315,ID,0.5055191692431823,2.1750871665046443,1.0049896690060112,99.6865226295646,11.10616264302595,22.2123252860519,0
322,ID,0.5356379908980431,2.317810436183045,1.6474384113136893,99.93404296479184,18.524782433923697,37.049564867847394,0
326,ID,0.7260879532639251,3.098062974288053,2.2878035626913498,99.05992269499312,31.6461286177226,63.2922572354452,0
329,ID,0.6814262471257791,2.9317735471528135,0.672647571741295,102.16652686817575,53.19221117924743,106.38442235849486,0
335,ID,0.6972866444742923,2.951385659569967,0.8298123535886894,101.76760467587908,8.17662757677262,16.35325515354524,0
336,ID,0.6690574844559386,2.864484437192312,0.6052506790679886,102.78953496285865,41.17843861048692,82.35687722097384,0
340,ID,0.5119824646323812,2.205268159845223,3.619144993917997,102.4034126883753,50.489897149986234,100.97979429997247,0
350,ID,0.6945798196091082,2.9551962774461806,0.7930502354866819,97.39970463365576,27.468707204318108,54.937414408636215,0
353,ID,0.705798811868292,3.013082211734999,1.9302854845676676,98.38385396656363,37.59037404034087,75.18074808068174,0
364,ID,0.6142435305045227,2.6511645136166133,1.1274608498937442,98.60710086506941,37.95401305247877,75.90802610495754,0
369,ID,0.6982816203453311,2.9797532846695387,0.7810854896685157,100.93916620126309,15.718096276029387,31.436192552058774,0
371,ID,0.7150216478446854,3.026226382274867,3.613194501129847,98.59153595215203,46.53733235360617,93.07466470721234,0
374,ID,0.5051754367648807,2.232330197159739,2.6985766970255987,98.44292088834872,48.02518934956845,96.0503786991369,0
375,ID,0.6798793283467869,2.8734520640907806,1.2645154470876518,101.1498776783149,34.75553001588385,69.5110600317677,0
379,ID,0.7005978527585066,3.0118341223780525,3.1702557477416353,102.16293051401635,14.535745126976797,29.071490253953595,0
384,ID,0.5838973648669729,2.517866772985784,2.1324506034987856,102.05699869448681,32.821255641685724,65.64251128337145,0
392,ID,0.6096197658419268,2.606294378800452,2.802688180289977,101.65121723041177,45.26999807619662,90.53999615239324,0
402,ID,0.5350416036015266,2.3474385106136504,0.45623610683028354,97.13493357036181,48.503274207636814,97.00654841527363,0
405,ID,0.5317051941152471,2.334258429408335,0.6793022084917953,97.59620323356248,50.66169142476616,101.32338284953232,0
409,ID,0.5263727131868171,2.2678605352187775,1.9656469233815603,98.31342208253425,46.00017763361136,92.00035526722272,0
414,ID,0.5574035101625732,2.392735277828714,0.962071164818353,101.23311567331629,42.93106849919899,85.86213699839799,0
418,ID,0.7076189293303756,3.009149982222227,0.6142135758760731,97.11358919898746,52.67957344410597,105.35914688821194,0
421,ID,0.7057026212147143,3.0050187977462435,1.9795107662994038,102.16161932333839,24.89868968308357,49.79737936616714,0
424,ID,0.6334752827399148,2.7486655442446435,1.8006980275587094,100.61083626434075,27.606271554621323,55.212543109242645,0
429,ID,0.5614605741482847,2.4538766034493897,3.001988047830069,97.28665393693731,28.20774241653155,56.4154848330631,0
432,ID,0.7224641408399405,3.046767467966497,0.3117933694888709,97.87889677349013,18.000856568843734,36.00171313768747,0
441,ID,0.6310753878037749,2.701763219073684,0.9415827192821553,100.17754633627595,8.129739990238162,16.259479980476325,0
446,ID,0.5121931432877191,2.217222340653982,0.7487537343859093,102.55575407562351,33.301929596532005,66.60385919306401,0
449,ID,0.5321182244672219,2.31012607033757,0.009276931086071461,101.44315355111499,8.932097053969668,17.864194107939337,0
456,ID,0.705915592765179,2.9861348190455175,2.691173486595691,97.69793091310882,44.743432953536434,89.48686590707287,0
459,ID,0.5692566357753283,2.480214142197328,0.12615939243135726,98.40223063067842,23.90725066456759,47.81450132913518,0
465,ID,0.7069848733002351,2.989038600489303,3.436654354550405,99.30014483456989,44.31623901045717,88.63247802091433,0
467,ID,0.585235714241136,2.542777307050233,3.5515207987848183,102.57812315433684,35.253644052585685,70.50728810517137,0
472,ID,0.5354907272701002,2.3251963804429367,1.6951660847727383,99.47169983554282,43.99872874257107,87.99745748514214,0
476,ID,0.6797943095750317,2.8886902477563745,0.16052364739230732,98.36223008462534,8.226052230849179,16.452104461698358,0
479,ID,0.6622582401175077,2.844901060104568,2.232200261877143,101.77317864269084,10.798178211390022,21.596356422780044,0
483,ID,0.5663442277728484,2.480919510903506,1.5093266082821981,102.23765214964689,24.14403512519527,48.28807025039054,0
489,ID,0.6902764009500877,2.9765141940092343,2.773701419958358,102.18838335236113,22.80602632114811,45.61205264229622,0
494,ID,0.657476957106697,2.7928869666200997,2.1023762482756,102.74918743306453,38.86495317332495,77.7299063466499,0
495,ID,0.623123528472803,2.669182503594701,2.4136672745269547,101.72545852974622,28.687456138357867,57.37491227671573,0
508,ID,0.679486100112288,2.906920889001633,2.9711954943427865,99.64739807544755,8.31748999466999,16.63497998933998,0
510,ID,0.5801644637279941,2.5048166935395124,0.7167752245703163,100.66694750315656,51.33879855423535,102.6775971084707,0
518,ID,0.6612464023406895,2.8280017321239717,2.4219247917244253,97.8848529047712,39.159691428871575,78.31938285774315,0
523,ID,0.656343341835254,2.815806036385133,0.37461313210296976,97.52211819161872,7.90201516543006,15.80403033086012,0
530,ID,0.693157527771245,2.9775847106767928,1.8507348061283377,97.42292071444464,18.113001933706173,36.226003867412345,0
546,ID,0.6175971922994292,2.6871292486728313,2.2583479476050536,102.89015722045262,42.35448359080089,84.70896718160178,0
550,ID,0.6586227048052885,2.807661993041439,1.5045050615366096,97.28556165156522,54.45563361982061,108.91126723964122,0
551,ID,0.5441665595590315,2.3727769883389938,1.812855643728088,102.00370155886993,23.06649343862357,46.13298687724714,0
556,ID,0.543657500836251,2.335079674603742,3.412872750666592,102.17242421329114,49.799282051752485,99.59856410350497,0
557,ID,0.5911277283008985,2.537362713106713,2.8302173840975167,102.66613732500365,36.676004015319094,73.35200803063819,0
563,ID,0.695440333344528,2.9649474988252686,1.6731925176802196,100.17684346582931,51.523463530970204,103.04692706194041,0
580,ID,0.7032568181071809,3.021186442208105,3.5985625105423584,98.03637067666952,35.1174538745911,70.2349077491822,0
585,ID,0.7101595590257963,3.0039701397979917,1.9466990621220386,97.76070338862397,25.36884578475021,50.73769156950042,0
588,ID,0.6590736395276992,2.8420980978444335,0.37791098561055075,98.14066430224172,17.363573407981235,34.72714681596247,0
590,ID,0.5704587126679059,2.457135100396371,0.18173936414372502,101.78848853952192,42.01889717901321,84.03779435802642,0
597,ID,0.714283639410663,3.0437373843613487,2.703051868470616,102.2209593991822,22.080502435415692,44.161004870831384,0
599,ID,0.6352473160060196,2.7216128142164533,3.3721409816836747,101.43144761492391,49.457780021144465,98.91556004228893,0
617,ID,0.5271455675867656,2.3031006270010854,1.5453602806153859,98.67039055747594,28.059454201378205,56.11890840275641,0
623,ID,0.5478677599096621,2.3849623689851187,1.7470749163633856,101.77074880840192,14.433300518704511,28.866601037409023,0
633,ID,0.6928643855410737,2.956145711314942,2.98102477936141,101.19211691633878,9.651286893622865,19.30257378724573,0
636,ID,0.6100635908472195,2.613421120889649,1.5587943288141533,100.84047112353653,50.905790979227085,101.81158195845417,0
653,ID,0.5109436228674358,2.2034439878252647,1.9009195522576683,102.34160593548303,24.366370942967272,48.732741885934544,0
664,ID,0.5723662128636193,2.4802243623597997,0.18145952476626706,98.75610255884905,42.461581039436865,84.92316207887373,0
684,ID,0.5913307527285229,2.5170576962963005,1.0032514883462604,102.87616063084354,41.816230760161204,83.63246152032241,0
685,ID,0.5500667368603844,2.402424631702539,1.3580236021366432,100.4234629961933,46.45655825103984,92.91311650207967,0
711,ID,0.6500942667224534,2.755045935469856,3.396307295861959,98.18291858721399,42.51367379146156,85.02734758292311,0
716,ID,0.5818126134803878,2.4808048717096804,2.1881522194642695,102.7913623963703,8.737524901465632,17.475049802931263,0
718,ID,0.6659635373491717,2.8245514715660307,0.8675003386373704,97.85640462551785,51.40907149004844,102.81814298009688,0
719,ID,0.5835010024814993,2.4976154805108965,0.16274803979285538,102.07827841166677,52.14248450796679,104.28496901593358,0
723,ID,0.5369302532552441,2.323965009453454,2.8467597250345436,100.18160328920477,17.58956112140973,35.17912224281946,0
724,ID,0.5320105166032567,2.304524724010615,2.9647866000578165,99.50031070822205,21.686912843008848,43.373825686017696,0
728,ID,0.6837997533457043,2.9207440990348514,1.5424513057641276,101.16154446652787,18.649784943818982,37.299569887637965,0
733,ID,0.6669464275531845,2.854739592749298,0.853315384346878,98.41740548818471,47.468477635357196,94.93695527071439,0
737,ID,0.5547110155919758,2.38388696488637,1.1324310769689758,99.1094540203795,20.357520380771927,40.715040761543854,0
744,ID,0.6879797603500915,2.9642132292265653,3.132753501145114,98.60089090472243,13.386945519797115,26.77389103959423,0
745,ID,0.5264996004961071,2.2990202060194167,1.8959232664511274,98.33238729588474,13.746981997800468,27.493963995600936,0
746,ID,0.6309142648495367,2.71909372524793,2.773129526361508,102.7398226314488,6.343294231693308,12.686588463386617,0
749,ID,0.5947544530172463,2.556669967962542,2.3331300136451776,101.66295158989598,34.152687880227255,68.30537576045451,0
750,ID,0.6105706436558066,2.6375217459670677,2.3605451290291914,102.03868764502528,43.790043607803554,87.58008721560711,0
757,ID,0.708077931772733,3.031520552653174,1.5419781502061591,99.80107191986747,13.00542678225301,26.01085356450602,0
763,ID,0.6673730207601648,2.8355323921317575,1.1901746354998417,97.89383515659168,12.126685005422866,24.25337001084573,0
771,ID,0.6188812223470938,2.665925218480491,0.06421436984330352,102.16345459443785,25.57177339770229,51.14354679540458,0
783,ID,0.6927169161131181,2.985589792109154,1.341505846864516,102.05271804866598,36.015685822945336,72.03137164589067,0
788,ID,0.5172652042489003,2.24036338007804,1.9279852481157116,102.61479453078101,32.31526626283167,64.63053252566334,0
792,ID,0.7276852013400725,3.120728993677449,3.635608601162097,99.69887924005697,36.411031952936455,72.82206390587291,0
799,ID,0.6567015009365923,2.8442855097300974,0.8616052244512039,99.6569378334129,20.863227552535847,41.72645510507169,0
804,ID,0.5650751000557853,2.4170385317139162,3.4109104870836,101.5165664097051,7.401374241500157,14.802748483000315,0
816,ID,0.5510278138191956,2.3578467271275847,0.03544169433671606,101.81952435914943,47.00123819822169,94.00247639644338,0
829,ID,0.573851789427155,2.4746972049939187,1.1791790124164454,98.3395554196086,42.86276452785134,85.72552905570268,0
840,ID,0.5976758243247652,2.562453052928625,1.9039316974855698,102.90189531115921,13.300621293046362,26.601242586092724,0
845,ID,0.6328822668659351,2.706576439108767,2.2372903405126747,101.15598168769291,35.874121752142734,71.74824350428547,0
848,ID,0.5464962263525661,2.3735304722249486,0.24874221259494983,100.01120800386786,48.07237760256748,96.14475520513496,0
853,ID,0.593110256399811,2.54743170934795,1.182055277433206,101.61479985200003,47.9765446943414,95.9530893886828,0
857,ID,0.5799355207797579,2.515621090272023,1.6012689737871353,102.5645575978678,34.62264838120801,69.24529676241602,0
858,ID,0.5506086048914282,2.411414871741787,0.3793250685879113,97.35948181092246,33.981815330102215,67.96363066020443,0
861,ID,0.5109440759018151,2.226831406559566,0.8746431073657378,98.41110601059376,42.637309031130734,85.27461806226147,0
866,ID,0.6498125888430067,2.7820593158475515,1.0121238459335629,98.33810985614963,46.64250205741232,93.28500411482464,0
874,ID,0.5293383586555477,2.281969482002222,0.7865675462823978,101.30341836863002,36.65498281958186,73.30996563916372,0
886,ID,0.5350715060857464,2.3399216583435316,1.4256822204452753,100.22315136085433,39.47637851348074,78.95275702696148,0
909,ID,0.6480718793088274,2.793225619573415,0.21015817919247062,100.81289068861385,53.8316631948914,107.6633263897828,0
910,ID,0.5051043406722658,2.208729892027761,3.4807699198966024,99.84319629360834,50.81750519499705,101.6350103899941,0
911,ID,0.5770424721547514,2.522106120078315,2.2694929311926693,100.96485997064244,45.92751183457354,91.85502366914707,0
914,ID,0.6543642976301858,2.7763397022628937,0.05892980823857925,100.70307770110051,53.29865220998435,106.5973044199687,0
916,ID,0.7216004855097106,3.0738611004938767,0.05206878265984987,102.83235448812518,29.145246933734754,58.29049386746951,0
918,ID,0.6603427568159149,2.858520083644669,1.3035065980260097,98.28031147000338,17.716039725508846,35.43207945101769,0
920,ID,0.6942471443162282,2.9730535971673007,1.4054313551125701,97.89237100578364,22.347215512413257,44.694431024826514,0
940,ID,0.6259222470483793,2.7030474352797627,2.0306414108134354,101.32528742134382,36.77867567060222,73.55735134120444,0
957,ID,0.579118607373133,2.515307040197855,1.757565427307972,97.8439290555551,24.000091479584317,48.00018295916863,0
961,ID,0.5958988494796013,2.5996649993908787,2.836271337275322,101.99467798385236,7.133289954810199,14.266579909620399,0
963,ID,0.7260172541440039,3.114772691355692,3.335345311172752,98.05516167716965,25.874840331125167,51.749680662250334,0
966,ID,0.6042840485655703,2.5772800066484836,1.509181080192454,97.68744427152708,21.574775363714235,43.14955072742847,0
973,ID,0.586879750222758,2.5137292439485726,2.026110140837833,99.28610777472522,46.19769582693918,92.39539165387836,0
987,ID,0.7078741241348792,3.032108372201494,0.41404178157683036,98.42412749637711,16.535706742527726,33.07141348505545,0
992,ID,0.5059019495013799,2.1916043471588593,0.23359474903284297,98.79823777093875,8.900436056780812,17.800872113561624,0
993,ID,0.695900984185891,2.9836371999338276,2.9379347638425584,98.91918901779734,47.537137296466575,95.07427459293315,0
994,ID,0.7221343755640798,3.055207614268583,3.4000766825947486,99.81748216523603,37.411349267729356,74.82269853545871,0
995,ID,0.5882063604100469,2.558067668928017,1.441865366273157,97.02855154536103,21.5986671216496,43.1973342432992,0
1000,ID,0.7097287511754427,3.0500478121695735,1.6632090759165905,98.30673966222417,32.30064174344633,64.60128348689265,0
